產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
民眾版,民法財產權／繼承贈與計算平台,壽險保單稅務風險評估｜AMT + 遺產稅 + 特留分｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-estate-risk.html,https://inheritance.choulegal.com/insurance-estate-risk.html,200,https://cons.judicial.gov.tw/docdata.aspx?fid=100&id=310601; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c107%2c%e5%8f%b0%e4%b8%8a%2c1395%2c20190718%2c1&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1173; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1187; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1225; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340001&flno=12-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340001&flno=35; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=12-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340115&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112,17,106,8,0,待確認,法律常數/金額/比例尚有 8 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,轉跳中...,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-forced-share.html,https://inheritance.choulegal.com/insurance-forced-share.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,保單要保人變更贈與稅計算器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-gift-tax.html,https://inheritance.choulegal.com/insurance-gift-tax.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPAA%2c100%2c%e5%88%a4%2c574%2c20110421%2c1&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=12-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=5-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340001&flno=41; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16-9; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=5-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=111; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=e4170c62974c4c7c9fa78c24c9fcb130,16,104,5,2,待確認,法律常數/金額/比例尚有 5 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,保單借款 vs 解約決策器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-loan-vs-surrender.html,https://inheritance.choulegal.com/insurance-loan-vs-surrender.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=116; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=203; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=119; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=116; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=119; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=120,7,84,19,0,待確認,法律常數/金額/比例尚有 19 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,要保人過世保單處理決策器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-policyholder-death.html,https://inheritance.choulegal.com/insurance-policyholder-death.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=108; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=116; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=119; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=3,12,36,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,法定利率利息計算器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/interest-calc.html,https://inheritance.choulegal.com/interest-calc.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=126; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=203; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=205; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=229; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=233,5,70,11,0,待確認,法律常數/金額/比例尚有 11 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,InheritancePro｜請選擇您的身份,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/landing.html,https://inheritance.choulegal.com/landing.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,試算分析依據｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/legal-basis.html,https://inheritance.choulegal.com/legal-basis.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c107%2c%e5%ae%b6%e4%b8%8a%2c186%2c20181217%2c2&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c99%2c%e5%8f%b0%e4%b8%8a%2c1892%2c20100331&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c100%2c%e5%8f%b0%e4%b8%8a%2c450%2c20110324&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c102%2c%e5%8f%b0%e4%b8%8a%2c1283%2c20130704&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c104%2c%e5%8f%b0%e4%b8%8a%2c2206%2c20151118&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c104%2c%e5%8f%b0%e4%b8%8a%2c773%2c20150430&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c106%2c%e5%8f%b0%e6%8a%97%2c912%2c20170913&ot=in; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c91%2c%e5%8f%b0%e4%b8%8a%2c556%2c20020328&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1057; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1116-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1144; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1173; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1176; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1223; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=125; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=129; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=130; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=184; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390060&flno=27; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=e4170c62974c4c7c9fa78c24c9fcb130; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=f2a148bdd1614850be9fa56df8cc9d5c,29,104,8,0,待確認,法律常數/金額/比例尚有 8 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,限定繼承債務試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/limited-inheritance.html,https://inheritance.choulegal.com/limited-inheritance.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1153; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1154; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1156; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1159; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1160; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=244,8,50,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,訴訟強度評估｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/litigation-strength.html,https://inheritance.choulegal.com/litigation-strength.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=244; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=522,5,12,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,登入｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/login.html,https://inheritance.choulegal.com/login.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,未成年損害賠償試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/minor-damages.html,https://inheritance.choulegal.com/minor-damages.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=184; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=187; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=188; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=195; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=195; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=I0020004&flno=2,8,40,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,InheritancePro — 募資簡報,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/pitch.html,https://inheritance.choulegal.com/pitch.html,未在公開 crawl 清單,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1057,2,2,0,0,已查證,第2批複查：頁面具體條號已對應官方來源。
民眾版,民法財產權／繼承贈與計算平台,消滅時效計算器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/prescription.html,https://inheritance.choulegal.com/prescription.html,200,https://cons.judicial.gov.tw/docdata.aspx?fid=100&id=310952; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1225; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=125; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=126; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=127; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=128; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=129; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=130; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=137; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=139-143; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=144; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197,13,82,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,所有用戶免費｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/pricing.html,https://inheritance.choulegal.com/pricing.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,民法財產權／繼承贈與計算平台,隱私權政策｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/privacy.html,https://inheritance.choulegal.com/privacy.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,民法財產權／繼承贈與計算平台,婚後財產判斷器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/property-check.html,https://inheritance.choulegal.com/property-check.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,民法財產權／繼承贈與計算平台,房地合一稅試算（繼承後出售）｜InheritancePro — 已整合至不動產繼承稅務試算,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/property-sale-tax.html,https://inheritance.choulegal.com/property-sale-tax.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,剩餘財產差額分配請求權｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/property-split.html,https://inheritance.choulegal.com/property-split.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1017; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1020-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-4,4,24,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,不動產繼承稅務試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/real-estate.html,https://inheritance.choulegal.com/real-estate.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1151; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1164; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=12-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=14-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4-5; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=12-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340096&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340096&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340096&flno=28-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340102&flno=4; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=f2a148bdd1614850be9fa56df8cc9d5c,18,108,13,0,待確認,法律常數/金額/比例尚有 13 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,繼承與財產權自救指南 — 遇到這些情況怎麼辦｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/self-help.html,https://inheritance.choulegal.com/self-help.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1164; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1189; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1223,6,12,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,和解金額試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/settlement-calc.html,https://inheritance.choulegal.com/settlement-calc.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=736; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=737; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=738,3,24,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,股票繼承估算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/stock-inheritance.html,https://inheritance.choulegal.com/stock-inheritance.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=28; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=29; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=23; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=f2a148bdd1614850be9fa56df8cc9d5c,6,34,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
